Home - Fraction of weekdays with session,Work - Fraction of weekdays with session,Other Slow - Fraction of weekdays with session,Other Fast - Fraction of weekdays with session,MUD - Fraction of weekdays with session
0.0,0.27083333333333326,0.0,0.0,0.0
0.8875,0.0,0.008333333333333333,0.0,0.0
0.13749999999999998,0.2041666666666666,0.004166666666666667,0.0,0.0
0.23333333333333334,0.0125,0.0,0.0,0.0
0.18333333333333332,0.0,0.004166666666666667,0.0,0.0
0.5416666666666665,0.3583333333333334,0.06666666666666667,0.0,0.0
0.1125,0.004166666666666667,0.008333333333333333,0.0,0.0
0.3708333333333334,0.44166666666666665,0.004166666666666667,0.0,0.0
0.6416666666666667,0.004166666666666667,0.05,0.0,0.0
0.8416666666666667,0.004166666666666667,0.03749999999999999,0.004166666666666667,0.0
0.12499999999999997,0.3,0.004166666666666667,0.0,0.0
0.1875,0.3458333333333333,0.0125,0.0,0.0
0.058333333333333334,0.48333333333333334,0.0,0.0,0.0
0.5791666666666667,0.7833333333333333,0.0,0.0,0.0
0.12499999999999997,0.17083333333333334,0.0,0.0,0.0
0.1958333333333333,0.0875,0.004166666666666667,0.0,0.0
0.6625,0.004166666666666667,0.008333333333333333,0.0,0.0
0.2,0.041666666666666664,0.0,0.0,0.0
0.8833333333333333,0.029166666666666667,0.058333333333333334,0.0,0.0
0.13333333333333333,0.04583333333333333,0.0125,0.0,0.0
0.29583333333333334,0.6041666666666666,0.0,0.004166666666666667,0.0
0.6416666666666667,0.49166666666666664,0.07916666666666666,0.0,0.0
0.3333333333333333,0.2625,0.008333333333333333,0.0,0.0
0.1125,0.21666666666666662,0.016666666666666666,0.0,0.0
0.025000000000000005,0.5583333333333333,0.008333333333333333,0.0,0.0
0.12083333333333333,0.3583333333333334,0.025000000000000005,0.0,0.0
0.39583333333333326,0.004166666666666667,0.0125,0.0,0.0
0.2625,0.04583333333333333,0.004166666666666667,0.0,0.0
0.08333333333333333,0.004166666666666667,0.0,0.0,0.0
0.8291666666666667,0.7041666666666667,0.004166666666666667,0.0,0.0
0.18333333333333332,0.0,0.0,0.004166666666666667,0.0
0.4708333333333333,0.004166666666666667,0.03333333333333333,0.0,0.0
0.39166666666666666,0.025000000000000005,0.016666666666666666,0.0,0.0
0.04583333333333333,0.6416666666666667,0.05,0.0,0.0
0.20833333333333334,0.14166666666666664,0.0125,0.0,0.0
0.575,0.1125,0.029166666666666667,0.0,0.0
0.1875,0.09166666666666666,0.004166666666666667,0.0,0.0
0.2041666666666666,0.004166666666666667,0.004166666666666667,0.0,0.0
0.062499999999999986,0.004166666666666667,0.13333333333333333,0.0,0.0
0.5458333333333333,0.06666666666666667,0.09583333333333334,0.0,0.0
0.0875,0.2916666666666667,0.004166666666666667,0.0,0.0
0.09166666666666666,0.12499999999999997,0.004166666666666667,0.0,0.0
0.8291666666666667,0.6291666666666667,0.0,0.0,0.0
0.14166666666666664,0.7833333333333333,0.11666666666666667,0.0,0.0
0.31666666666666665,0.7625,0.004166666666666667,0.0,0.0
0.1958333333333333,0.004166666666666667,0.062499999999999986,0.0,0.0
0.6833333333333333,0.0,0.004166666666666667,0.0,0.0
0.7416666666666667,0.029166666666666667,0.0125,0.0,0.0
0.6083333333333333,0.4041666666666667,0.0,0.0,0.0
0.49166666666666664,0.06666666666666667,0.03333333333333333,0.0,0.0
0.2791666666666667,0.0125,0.004166666666666667,0.0,0.0
0.06666666666666667,0.23333333333333334,0.0,0.0,0.0
0.7625,0.25416666666666665,0.13749999999999998,0.0,0.0
0.17916666666666667,0.775,0.0,0.0,0.0
0.6875,0.0,0.0,0.004166666666666667,0.0
0.8708333333333333,0.029166666666666667,0.008333333333333333,0.0,0.0
0.1583333333333333,0.22083333333333333,0.029166666666666667,0.0,0.0
0.07083333333333332,0.1875,0.0,0.0,0.0
0.775,0.004166666666666667,0.42500000000000004,0.0,0.0
0.10000000000000002,0.0,0.0125,0.0,0.0
0.10000000000000002,0.3875,0.0,0.004166666666666667,0.0
0.2791666666666667,0.004166666666666667,0.025000000000000005,0.004166666666666667,0.0
0.04583333333333333,0.2,0.016666666666666666,0.0,0.0
0.65,0.42500000000000004,0.0,0.0,0.0
0.1125,0.008333333333333333,0.004166666666666667,0.0,0.0
0.3875,0.004166666666666667,0.09166666666666666,0.0,0.0
0.10833333333333332,0.0,0.0,0.004166666666666667,0.0
0.4208333333333333,0.016666666666666666,0.004166666666666667,0.0,0.0
0.5041666666666667,0.23333333333333334,0.0125,0.0,0.0
0.1958333333333333,0.004166666666666667,0.008333333333333333,0.0,0.0
0.8791666666666667,0.0,0.05416666666666666,0.0,0.0
0.375,0.34166666666666673,0.016666666666666666,0.0,0.0
0.3125,0.025000000000000005,0.05,0.0,0.0
0.45416666666666666,0.016666666666666666,0.016666666666666666,0.0,0.0
0.6958333333333333,0.004166666666666667,0.008333333333333333,0.0,0.0
0.03749999999999999,0.6166666666666667,0.004166666666666667,0.0,0.0
0.275,0.004166666666666667,0.004166666666666667,0.0,0.0
0.20833333333333334,0.008333333333333333,0.0125,0.0,0.0
0.9166666666666666,0.004166666666666667,0.004166666666666667,0.0,0.0
0.19166666666666668,0.03749999999999999,0.0,0.0,0.0
0.275,0.27083333333333326,0.004166666666666667,0.0,0.0
0.06666666666666667,0.32083333333333336,0.029166666666666667,0.0,0.0
0.2125,0.0875,0.3333333333333333,0.0,0.0
0.075,0.05,0.020833333333333332,0.0,0.0
0.03749999999999999,0.15,0.008333333333333333,0.0,0.0
0.38333333333333336,0.004166666666666667,0.0125,0.0,0.0
0.0125,0.6166666666666667,0.008333333333333333,0.0,0.0
0.21666666666666662,0.008333333333333333,0.10416666666666667,0.0,0.0
0.22083333333333333,0.008333333333333333,0.029166666666666667,0.0,0.0
0.3375,0.004166666666666667,0.004166666666666667,0.0,0.0
0.575,0.008333333333333333,0.016666666666666666,0.0,0.0
0.42916666666666664,0.004166666666666667,0.008333333333333333,0.0,0.0
0.23750000000000002,0.3125,0.004166666666666667,0.0,0.0
0.6833333333333333,0.020833333333333332,0.07083333333333332,0.0,0.0
0.24166666666666667,0.03749999999999999,0.020833333333333332,0.0,0.0
0.13333333333333333,0.008333333333333333,0.029166666666666667,0.0,0.0
0.8333333333333334,0.3625,0.004166666666666667,0.0,0.0
0.12499999999999997,0.0,0.0,0.004166666666666667,0.0
0.06666666666666667,0.03333333333333333,0.020833333333333332,0.0,0.0
0.025000000000000005,0.075,0.05416666666666666,0.0,0.0
0.5625,0.2,0.004166666666666667,0.0,0.0
0.14166666666666664,0.49166666666666664,0.008333333333333333,0.0,0.0
0.775,0.5333333333333333,0.008333333333333333,0.0,0.0
0.8625,0.020833333333333332,0.06666666666666667,0.0,0.0
0.004166666666666667,0.12916666666666665,0.0,0.0,0.0
0.4583333333333333,0.0,0.016666666666666666,0.0,0.0
0.2250000000000001,0.0,0.004166666666666667,0.0,0.0
0.075,0.5708333333333334,0.0,0.0,0.0
0.08333333333333333,0.008333333333333333,0.025000000000000005,0.0,0.0
0.4333333333333334,0.42916666666666664,0.0125,0.0,0.0
