Home - Fraction of weekdays with session,Work - Fraction of weekdays with session,Other Slow - Fraction of weekdays with session,Other Fast - Fraction of weekdays with session,MUD - Fraction of weekdays with session
0.0,0.016666666666666666,0.0,0.0,0.07916666666666666
0.0,0.0,0.0125,0.0,0.0875
0.0,0.0,0.004166666666666667,0.0,0.7875
0.0,0.0,0.004166666666666667,0.0,0.10833333333333332
0.0,0.03333333333333333,0.0,0.0,0.17083333333333334
0.0,0.0,0.029166666666666667,0.0,0.36666666666666664
0.0,0.0,0.0,0.0,0.7708333333333334
0.0,0.058333333333333334,0.020833333333333332,0.0,0.008333333333333333
0.0,0.0,0.12499999999999997,0.0,0.4166666666666667
0.0,0.0,0.0,0.0,0.38333333333333336
0.0,0.0,0.004166666666666667,0.0,0.23333333333333334
0.0,0.04583333333333333,0.0,0.0,0.30416666666666664
0.0,0.03749999999999999,0.05,0.0,0.09166666666666666
0.0,0.0,0.016666666666666666,0.0,0.3333333333333333
0.0,0.0,0.004166666666666667,0.0,0.11666666666666667
0.0,0.0,0.0,0.0,0.07916666666666666
0.0,0.0,0.0,0.0,0.7625
0.0,0.0,0.004166666666666667,0.0,0.3625
0.0,0.0,0.004166666666666667,0.0,0.12083333333333333
0.0,0.008333333333333333,0.0125,0.0,0.4125
0.0,0.004166666666666667,0.0125,0.0,0.08333333333333333
0.0,0.004166666666666667,0.004166666666666667,0.0,0.22083333333333333
0.0,0.0,0.0,0.0,0.10000000000000002
0.0,0.0,0.28333333333333327,0.0,0.09583333333333334
0.0,0.0,0.016666666666666666,0.0,0.49999999999999994
0.0,0.0,0.0,0.0,0.075
0.0,0.075,0.025000000000000005,0.0,0.4166666666666667
0.0,0.0,0.0,0.0,0.15416666666666667
0.0,0.0,0.0,0.0,0.4875
0.0,0.0125,0.0,0.0,0.29583333333333334
0.0,0.0,0.12916666666666665,0.0,0.05416666666666666
0.0,0.0,0.0,0.0,0.13333333333333333
0.0,0.15,0.0125,0.0,0.07916666666666666
0.0,0.0,0.016666666666666666,0.0,0.14583333333333334
0.0,0.020833333333333332,0.008333333333333333,0.0,0.30833333333333335
0.0,0.0,0.0,0.0,0.12083333333333333
0.0,0.0,0.0,0.0,0.0875
0.0,0.0,0.0,0.0,0.13749999999999998
0.0,0.0,0.0,0.0,0.14166666666666664
0.0,0.0,0.0,0.0,0.075
0.0,0.0,0.008333333333333333,0.0,0.5541666666666667
0.0,0.09166666666666666,0.09166666666666666,0.0,0.25000000000000006
0.0,0.0,0.0,0.0,0.25416666666666665
0.0,0.0,0.07916666666666666,0.0,0.05
0.0,0.004166666666666667,0.0,0.0,0.03749999999999999
0.0,0.0,0.0,0.0,0.23333333333333334
0.0,0.0125,0.07916666666666666,0.0,0.23333333333333334
0.0,0.008333333333333333,0.1625,0.0,0.008333333333333333
0.0,0.7291666666666666,0.004166666666666667,0.0,0.020833333333333332
0.0,0.0,0.016666666666666666,0.0,0.075
0.0,0.0,0.0,0.0,0.075
0.0,0.0,0.004166666666666667,0.0,0.13333333333333333
0.0,0.004166666666666667,0.008333333333333333,0.0,0.058333333333333334
0.0,0.0,0.0,0.0,0.12499999999999997
0.0,0.0,0.0,0.0,0.30833333333333335
0.0,0.0,0.0,0.0,0.12083333333333333
0.0,0.13333333333333333,0.0,0.0,0.08333333333333333
0.0,0.0,0.020833333333333332,0.0,0.20833333333333334
0.0,0.13333333333333333,0.0,0.0,0.14583333333333334
0.0,0.0,0.008333333333333333,0.0,0.08333333333333333
0.0,0.0,0.07916666666666666,0.0,0.32083333333333336
0.0,0.0,0.0,0.0,0.17916666666666667
0.0,0.2916666666666667,0.029166666666666667,0.0,0.025000000000000005
0.0,0.004166666666666667,0.004166666666666667,0.0,0.875
0.0,0.0,0.004166666666666667,0.0,0.375
0.0,0.40833333333333327,0.004166666666666667,0.0,0.04583333333333333
0.0,0.175,0.004166666666666667,0.0,0.03749999999999999
0.0,0.0,0.0,0.0,0.15
0.0,0.004166666666666667,0.016666666666666666,0.0,0.2916666666666667
0.0,0.029166666666666667,0.0,0.0,0.525
0.0,0.0,0.0,0.0,0.34166666666666673
