pg
0.17279498235985888
0.01980922514046779
0.15379589703384294
0.01651639879785705
0.05613484907879263
0.12591140729125833
0.021926042075003267
0.04581209983013197
0.02093296746373971
0.0018554815105187507
0.06878348360120214
0.16336077355285508
0.07254671370704299
0.012021429504769372
0.02563700509604077
0.02216124395661832
